LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    8   153    4.923076923       0.2031250000        4.818014069    
    8   154    4.970873786       0.2011718750        4.822023685    
    8   155    5.019607843       0.1992187500        4.826261318    
    8   156    5.069306931       0.1972656250        4.830733740    
    8   157    5.120000000       0.1953125000        4.835444751    
    8   158    5.171717172       0.1933593750        4.840395290    
    8   159    5.224489796       0.1914062500        4.845583540    
    8   160    5.278350515       0.1894531250        4.851004936    
    8   161    5.333333333       0.1875000000        4.856651992    
    8   162    5.389473684       0.1855468750        4.862513896    
    8   163    5.446808511       0.1835937500        4.868575854    
    8   164    5.505376344       0.1816406250        4.874818178    
    8   165    5.565217391       0.1796875000        4.881215233    
    8   166    5.626373626       0.1777343750        4.887734399    
    8   167    5.688888889       0.1757812500        4.894335430    
    8   168    5.752808989       0.1738281250        4.900970774    
    8   169    5.818181818       0.1718750000        4.907587621    
    8   170    5.885057471       0.1699218750        4.914132344    
    8   171    5.953488372       0.1679687500        4.920557393    
    8   172    6.023529412       0.1660156250        4.926829452    
    8   173    6.095238095       0.1640625000        4.932936477    
    8   174    6.168674699       0.1621093750        4.938891167    
    8   175    6.243902439       0.1601562500        4.944729988    
    8   176    6.320987654       0.1582031250        4.950508962    
    8   177    6.400000000       0.1562500000        4.956298568    
    8   178    6.481012658       0.1542968750        4.962179599    
    8   179    6.564102564       0.1523437500        4.968240636    
    8   180    6.649350649       0.1503906250        4.974576633    
    8   181    6.736842105       0.1484375000        4.981287365    
    8   182    6.826666667       0.1464843750        4.988474166    
    8   183    6.918918919       0.1445312500        4.996233506    
    8   184    7.013698630       0.1425781250        5.004646932    
    8   185    7.111111111       0.1406250000        5.013768812    
    8   186    7.211267606       0.1386718750        5.023615294    
    8   187    7.314285714       0.1367187500        5.034158116    
    8   188    7.420289855       0.1347656250        5.045324768    
    8   189    7.529411765       0.1328125000        5.057003775    
    8   190    7.641791045       0.1308593750        5.069053395    
    8   191    7.757575758       0.1289062500        5.081314065    
    8   192    7.876923077       0.1269531250        5.093627019    
    8   193    8.000000000       0.1250000000        5.105860034    
    8   194    8.126984127       0.1230468750        5.117935157    
    8   195    8.258064516       0.1210937500        5.129847374    
    8   196    8.393442623       0.1191406250        5.141665535    
    8   197    8.533333333       0.1171875000        5.153517466    
    8   198    8.677966102       0.1152343750        5.165569511    
    8   199    8.827586207       0.1132812500        5.178009904    
    8   200    8.982456140       0.1113281250        5.191039333    
    8   201    9.142857143       0.1093750000        5.204867249    
    8   202    9.309090909       0.1074218750        5.219710711    
    8   203    9.481481481       0.1054687500        5.235792677    
    8   204    9.660377358       0.1035156250        5.253337374    
    8   205    9.846153846       0.1015625000        5.272561354    
    8   206    10.03921569       0.9960937500E-01    5.293660152    
    8   207    10.24000000       0.9765625000E-01    5.316791877    
    8   208    10.44897959       0.9570312500E-01    5.342059998    
    8   209    10.66666667       0.9375000000E-01    5.369497578    
    8   210    10.89361702       0.9179687500E-01    5.399054401    
    8   211    11.13043478       0.8984375000E-01    5.430588053    
    8   212    11.37777778       0.8789062500E-01    5.463861021    
    8   213    11.63636364       0.8593750000E-01    5.498548093    
    8   214    11.90697674       0.8398437500E-01    5.534260198    
    8   215    12.19047619       0.8203125000E-01    5.570590292    
    8   216    12.48780488       0.8007812500E-01    5.607182947    
    8   217    12.80000000       0.7812500000E-01    5.643821697    
    8   218    13.12820513       0.7617187500E-01    5.680517090    
    8   219    13.47368421       0.7421875000E-01    5.717566845    
    8   220    13.83783784       0.7226562500E-01    5.755556497    
    8   221    14.22222222       0.7031250000E-01    5.795278274    
    8   222    14.62857143       0.6835937500E-01    5.837561748    
    8   223    15.05882353       0.6640625000E-01    5.883044847    
    8   224    15.51515152       0.6445312500E-01    5.931999645    
    8   225    16.00000000       0.6250000000E-01    5.984408722    
    8   226    16.51612903       0.6054687500E-01    6.040381499    
    8   227    17.06666667       0.5859375000E-01    6.100688775    
    8   228    17.65517241       0.5664062500E-01    6.167031857    
    8   229    18.28571429       0.5468750000E-01    6.241845567    
    8   230    18.96296296       0.5273437500E-01    6.327679620    
    8   231    19.69230769       0.5078125000E-01    6.426415531    
    8   232    20.48000000       0.4882812500E-01    6.538834321    
    8   233    21.33333333       0.4687500000E-01    6.664885721    
    8   234    22.26086957       0.4492187500E-01    6.804125738    
    8   235    23.27272727       0.4296875000E-01    6.955018264    
    8   236    24.38095238       0.4101562500E-01    7.112287578    
    8   237    25.60000000       0.3906250000E-01    7.265707024    
    8   238    26.94736842       0.3710937500E-01    7.409850742    
    8   239    28.44444444       0.3515625000E-01    7.553832936    
    8   240    30.11764706       0.3320312500E-01    7.712910806    
    8   241    32.00000000       0.3125000000E-01    7.902014189    
    8   242    34.13333333       0.2929687500E-01    8.118488308    
    8   243    36.57142857       0.2734375000E-01    8.341903423    
    8   244    39.38461538       0.2539062500E-01    8.595111058    
    8   245    42.66666667       0.2343750000E-01    8.913989310    
    8   246    46.54545455       0.2148437500E-01    9.285521780    
    8   247    51.20000000       0.1953125000E-01    9.730938635    
    8   248    56.88888889       0.1757812500E-01    10.28890244    
    8   249    64.00000000       0.1562500000E-01    11.02340285    
    8   250    73.14285714       0.1367187500E-01    12.11015984    
    9     1    2.000000000       0.5000000000        4.612007113    
    9     2    2.007843137       0.4980468750        4.612958577    
    9     3    2.015748031       0.4960937500        4.613788025    
    9     4    2.023715415       0.4941406250        4.614514369    
    9     5    2.031746032       0.4921875000        4.615156173    
    9     6    2.039840637       0.4902343750        4.615729898    
    9     7    2.048000000       0.4882812500        4.616249327    
    9     8    2.056224900       0.4863281250        4.616725658    
    9     9    2.064516129       0.4843750000        4.617167853    
    9    10    2.072874494       0.4824218750        4.617583065    
    9    11    2.081300813       0.4804687500        4.617977024    
    9    12    2.089795918       0.4785156250        4.618354360    
    9    13    2.098360656       0.4765625000        4.618718866    
    9    14    2.106995885       0.4746093750        4.619073705    
    9    15    2.115702479       0.4726562500        4.619421560    
    9    16    2.124481328       0.4707031250        4.619764770    
    9    17    2.133333333       0.4687500000        4.620105419    
    9    18    2.142259414       0.4667968750        4.620445424    
    9    19    2.151260504       0.4648437500        4.620786600    
    9    20    2.160337553       0.4628906250        4.621130721    
    9    21    2.169491525       0.4609375000        4.621479579    
    9    22    2.178723404       0.4589843750        4.621835037    
    9    23    2.188034188       0.4570312500        4.622199091    
    9    24    2.197424893       0.4550781250        4.622573936    
    9    25    2.206896552       0.4531250000        4.622962042    
    9    26    2.216450216       0.4511718750        4.623366248    
    9    27    2.226086957       0.4492187500        4.623789867    
    9    28    2.235807860       0.4472656250        4.624236832    
    9    29    2.245614035       0.4453125000        4.624711854    
    9    30    2.255506608       0.4433593750        4.625220629    
    9    31    2.265486726       0.4414062500        4.625770066    
    9    32    2.275555556       0.4394531250        4.626368540    
    9    33    2.285714286       0.4375000000        4.627026120    
    9    34    2.295964126       0.4355468750        4.627754692    
    9    35    2.306306306       0.4335937500        4.628567832    
    9    36    2.316742081       0.4316406250        4.629480191    
    9    37    2.327272727       0.4296875000        4.630506113    
    9    38    2.337899543       0.4277343750        4.631657306    
    9    39    2.348623853       0.4257812500        4.632939696    
    9    40    2.359447005       0.4238281250        4.634350237    
    9    41    2.370370370       0.4218750000        4.635874940    
    9    42    2.381395349       0.4199218750        4.637489303    
    9    43    2.392523364       0.4179687500        4.639161407    
    9    44    2.403755869       0.4160156250        4.640856721    
    9    45    2.415094340       0.4140625000        4.642542990    
    9    46    2.426540284       0.4121093750        4.644193811    
    9    47    2.438095238       0.4101562500        4.645790305    
    9    48    2.449760766       0.4082031250        4.647321057    
    9    49    2.461538462       0.4062500000        4.648780956    
    9    50    2.473429952       0.4042968750        4.650169565    
    9    51    2.485436893       0.4023437500        4.651489534    
    9    52    2.497560976       0.4003906250        4.652745289    
    9    53    2.509803922       0.3984375000        4.653942080    
    9    54    2.522167488       0.3964843750        4.655085360    
    9    55    2.534653465       0.3945312500        4.656180411    
    9    56    2.547263682       0.3925781250        4.657232161    
    9    57    2.560000000       0.3906250000        4.658245112    
    9    58    2.572864322       0.3886718750        4.659223346    
    9    59    2.585858586       0.3867187500        4.660170561    
    9    60    2.598984772       0.3847656250        4.661090136    
    9    61    2.612244898       0.3828125000        4.661985199    
    9    62    2.625641026       0.3808593750        4.662858687    
    9    63    2.639175258       0.3789062500        4.663713414    
    9    64    2.652849741       0.3769531250        4.664552117    
    9    65    2.666666667       0.3750000000        4.665377515    
    9    66    2.680628272       0.3730468750        4.666192345    
    9    67    2.694736842       0.3710937500        4.666999409    
    9    68    2.708994709       0.3691406250        4.667801611    
    9    69    2.723404255       0.3671875000        4.668602004    
    9    70    2.737967914       0.3652343750        4.669403835    
    9    71    2.752688172       0.3632812500        4.670210600    
    9    72    2.767567568       0.3613281250        4.671026112    
    9    73    2.782608696       0.3593750000        4.671854570    
    9    74    2.797814208       0.3574218750        4.672700660    
    9    75    2.813186813       0.3554687500        4.673569654    
    9    76    2.828729282       0.3535156250        4.674467535    
    9    77    2.844444444       0.3515625000        4.675401126    
    9    78    2.860335196       0.3496093750        4.676378217    
    9    79    2.876404494       0.3476562500        4.677407662    
    9    80    2.892655367       0.3457031250        4.678499412    
    9    81    2.909090909       0.3437500000        4.679664396    
    9    82    2.925714286       0.3417968750        4.680914193    
    9    83    2.942528736       0.3398437500        4.682260354    
    9    84    2.959537572       0.3378906250        4.683713341    
    9    85    2.976744186       0.3359375000        4.685281094    
    9    86    2.994152047       0.3339843750        4.686967472    
    9    87    3.011764706       0.3320312500        4.688770965    
    9    88    3.029585799       0.3300781250        4.690684194    
    9    89    3.047619048       0.3281250000        4.692694495    
    9    90    3.065868263       0.3261718750        4.694785517    
    9    91    3.084337349       0.3242187500        4.696939361    
    9    92    3.103030303       0.3222656250        4.699138663    
    9    93    3.121951220       0.3203125000        4.701368159    
    9    94    3.141104294       0.3183593750        4.703615549    
    9    95    3.160493827       0.3164062500        4.705871724    
    9    96    3.180124224       0.3144531250        4.708130544    
    9    97    3.200000000       0.3125000000        4.710388374    
    9    98    3.220125786       0.3105468750        4.712643531    
    9    99    3.240506329       0.3085937500        4.714895754    
    9   100    3.261146497       0.3066406250        4.717145743    
    9   101    3.282051282       0.3046875000        4.719394784    
    9   102    3.303225806       0.3027343750        4.721644455    
    9   103    3.324675325       0.3007812500        4.723896402    
    9   104    3.346405229       0.2988281250        4.726152166    
    9   105    3.368421053       0.2968750000        4.728413054    
    9   106    3.390728477       0.2949218750        4.730680036    
    9   107    3.413333333       0.2929687500        4.732953654    
    9   108    3.436241611       0.2910156250        4.735233950    
    9   109    3.459459459       0.2890625000        4.737520401    
    9   110    3.482993197       0.2871093750        4.739811857    
    9   111    3.506849315       0.2851562500        4.742106506    
    9   112    3.531034483       0.2832031250        4.744401850    
    9   113    3.555555556       0.2812500000        4.746694726    
    9   114    3.580419580       0.2792968750        4.748981381    
    9   115    3.605633803       0.2773437500        4.751257619    
    9   116    3.631205674       0.2753906250        4.753519047    
    9   117    3.657142857       0.2734375000        4.755761417    
    9   118    3.683453237       0.2714843750        4.757981077    
    9   119    3.710144928       0.2695312500        4.760175471    
    9   120    3.737226277       0.2675781250        4.762343673    
    9   121    3.764705882       0.2656250000        4.764486856    
    9   122    3.792592593       0.2636718750        4.766608660    
    9   123    3.820895522       0.2617187500        4.768715401    
    9   124    3.849624060       0.2597656250        4.770816136    
    9   125    3.878787879       0.2578125000        4.772922597    
    9   126    3.908396947       0.2558593750        4.775049054    
    9   127    3.938461538       0.2539062500        4.777212127    
    9   128    3.968992248       0.2519531250        4.779430572    
    9   129    4.000000000       0.2500000000        4.781724993    
    9   130    4.031496063       0.2480468750        4.784117420    
    9   131    4.063492063       0.2460937500        4.786630636    
    9   132    4.096000000       0.2441406250        4.789287169    
    9   133    4.129032258       0.2421875000        4.792107915    
    9   134    4.162601626       0.2402343750        4.795110523    
    9   135    4.196721311       0.2382812500        4.798307804    
    9   136    4.231404959       0.2363281250        4.801706603    
    9   137    4.266666667       0.2343750000        4.805307455    
    9   138    4.302521008       0.2324218750        4.809105185    
    9   139    4.338983051       0.2304687500        4.813090230    
    9   140    4.376068376       0.2285156250        4.817250310    
    9   141    4.413793103       0.2265625000        4.821572011    
    9   142    4.452173913       0.2246093750        4.826042003    
    9   143    4.491228070       0.2226562500        4.830647777    
    9   144    4.530973451       0.2207031250        4.835377942    
    9   145    4.571428571       0.2187500000        4.840222169    
    9   146    4.612612613       0.2167968750        4.845170884    
    9   147    4.654545455       0.2148437500        4.850214797    
    9   148    4.697247706       0.2128906250        4.855344326    
    9   149    4.740740741       0.2109375000        4.860548946    
    9   150    4.785046729       0.2089843750        4.865816503    
    9   151    4.830188679       0.2070312500        4.871132519    
    9   152    4.876190476       0.2050781250        4.876479566    
    9   153    4.923076923       0.2031250000        4.881836826    
    9   154    4.970873786       0.2011718750        4.887180044    
    9   155    5.019607843       0.1992187500        4.892482139    
    9   156    5.069306931       0.1972656250        4.897714785    
    9   157    5.120000000       0.1953125000        4.902851148    
    9   158    5.171717172       0.1933593750        4.907869602    
    9   159    5.224489796       0.1914062500        4.912757808    
    9   160    5.278350515       0.1894531250        4.917516094    
    9   161    5.333333333       0.1875000000        4.922159201    
    9   162    5.389473684       0.1855468750        4.926716059    
    9   163    5.446808511       0.1835937500        4.931228083    
    9   164    5.505376344       0.1816406250        4.935746929    
    9   165    5.565217391       0.1796875000        4.940332523    
    9   166    5.626373626       0.1777343750        4.945051701    
    9   167    5.688888889       0.1757812500        4.949977220    
    9   168    5.752808989       0.1738281250        4.955186427    
    9   169    5.818181818       0.1718750000        4.960758637    
    9   170    5.885057471       0.1699218750        4.966770328    
    9   171    5.953488372       0.1679687500        4.973287983    
    9   172    6.023529412       0.1660156250        4.980359628    
    9   173    6.095238095       0.1640625000        4.988007383    
    9   174    6.168674699       0.1621093750        4.996223387    
    9   175    6.243902439       0.1601562500        5.004969959    
    9   176    6.320987654       0.1582031250        5.014182742    
    9   177    6.400000000       0.1562500000        5.023774714    
    9   178    6.481012658       0.1542968750        5.033639711    
    9   179    6.564102564       0.1523437500        5.043655982    
    9   180    6.649350649       0.1503906250        5.053692187    
    9   181    6.736842105       0.1484375000        5.063619049    
    9   182    6.826666667       0.1464843750        5.073328200    
    9   183    6.918918919       0.1445312500        5.082754675    
    9   184    7.013698630       0.1425781250        5.091894085    
    9   185    7.111111111       0.1406250000        5.100806207    
    9   186    7.211267606       0.1386718750        5.109604963    
    9   187    7.314285714       0.1367187500        5.118442787    
    9   188    7.420289855       0.1347656250        5.127497638    
    9   189    7.529411765       0.1328125000        5.136965599    
    9   190    7.641791045       0.1308593750        5.147056631    
    9   191    7.757575758       0.1289062500        5.157988191    
    9   192    7.876923077       0.1269531250        5.169971363    
    9   193    8.000000000       0.1250000000        5.183187633    
    9   194    8.126984127       0.1230468750        5.197761639    
    9   195    8.258064516       0.1210937500        5.213741538    
    9   196    8.393442623       0.1191406250        5.231096414    
    9   197    8.533333333       0.1171875000        5.249729787    
    9   198    8.677966102       0.1152343750        5.269500478    
    9   199    8.827586207       0.1132812500        5.290243448    
    9   200    8.982456140       0.1113281250        5.311789413    
    9   201    9.142857143       0.1093750000        5.333985516    
    9   202    9.309090909       0.1074218750        5.356717664    
    9   203    9.481481481       0.1054687500        5.379930698    
    9   204    9.660377358       0.1035156250        5.403639923    
    9   205    9.846153846       0.1015625000        5.427929900    
    9   206    10.03921569       0.9960937500E-01    5.452941926    
    9   207    10.24000000       0.9765625000E-01    5.478855429    
    9   208    10.44897959       0.9570312500E-01    5.505867924    
    9   209    10.66666667       0.9375000000E-01    5.534174770    
    9   210    10.89361702       0.9179687500E-01    5.563946597    
    9   211    11.13043478       0.8984375000E-01    5.595301192    
    9   212    11.37777778       0.8789062500E-01    5.628269792    
    9   213    11.63636364       0.8593750000E-01    5.662768297    
    9   214    11.90697674       0.8398437500E-01    5.698601182    
    9   215    12.19047619       0.8203125000E-01    5.735531624    
    9   216    12.48780488       0.8007812500E-01    5.773408582    
    9   217    12.80000000       0.7812500000E-01    5.812262062    
    9   218    13.12820513       0.7617187500E-01    5.852279488    
    9   219    13.47368421       0.7421875000E-01    5.893706828    
    9   220    13.83783784       0.7226562500E-01    5.936809823    
    9   221    14.22222222       0.7031250000E-01    5.981964352    
    9   222    14.62857143       0.6835937500E-01    6.029817673    
    9   223    15.05882353       0.6640625000E-01    6.081394572    
    9   224    15.51515152       0.6445312500E-01    6.138035297    
    9   225    16.00000000       0.6250000000E-01    6.201127718    
    9   226    16.51612903       0.6054687500E-01    6.271763753    
    9   227    17.06666667       0.5859375000E-01    6.350655547    
    9   228    17.65517241       0.5664062500E-01    6.438552827    
    9   229    18.28571429       0.5468750000E-01    6.536882003    
    9   230    18.96296296       0.5273437500E-01    6.647953489    
    9   231    19.69230769       0.5078125000E-01    6.774080550    
    9   232    20.48000000       0.4882812500E-01    6.914676458    
    9   233    21.33333333       0.4687500000E-01    7.060875911    
    9   234    22.26086957       0.4492187500E-01    7.195911025    
    9   235    23.27272727       0.4296875000E-01    7.314967088    
    9   236    24.38095238       0.4101562500E-01    7.433600380    
    9   237    25.60000000       0.3906250000E-01    7.570150997    
    9   238    26.94736842       0.3710937500E-01    7.728156091    
    9   239    28.44444444       0.3515625000E-01    7.894444225    
    9   240    30.11764706       0.3320312500E-01    8.064132656    
    9   241    32.00000000       0.3125000000E-01    8.256702356    
    9   242    34.13333333       0.2929687500E-01    8.497770242    
    9   243    36.57142857       0.2734375000E-01    8.759166194    
    9   244    39.38461538       0.2539062500E-01    9.037717373    
    9   245    42.66666667       0.2343750000E-01    9.394146479    
    9   246    46.54545455       0.2148437500E-01    9.829607529    
    9   247    51.20000000       0.1953125000E-01    10.34411462    
    9   248    56.88888889       0.1757812500E-01    11.01226596    
    9   249    64.00000000       0.1562500000E-01    11.88881234    
    9   250    73.14285714       0.1367187500E-01    13.10004819    
